2
mFP: 63.11
mT5D: 80.94
       Corruption        FP       T5D
0      brightness  0.026107  0.962410
1  gaussian_noise  0.106238  3.428649
2     motion_blur  0.044624  1.398339
3          rotate  0.055925  1.980243
4           scale  0.088701  2.679267
5      shot_noise  0.130993  3.967275
6            snow  0.057875  1.698397
7            tilt  0.033099  1.290071
8       translate  0.040235  1.558256
9       zoom_blur  0.035186  1.089668
