,Corruption,FP,T5D
0,brightness,0.010674000000000175,0.5876993333333038
1,gaussian_noise,0.05620066666666696,2.675387999999954
2,motion_blur,0.01725733333333359,0.8467373333333035
3,rotate,0.026548666666666734,1.3405659999999817
4,scale,0.04358666666666771,1.9750479999999684
5,shot_noise,0.06002533333333376,2.7962206666666436
6,snow,0.017792000000000335,0.9077379999999752
7,tilt,0.017411333333333515,0.9529286666666403
8,translate,0.019431000000000052,1.0831789999999568
9,zoom_blur,0.01564866666666669,0.7109913333332971
