2
mFP: 39.01
mT5D: 89.24
       Corruption        FP       T5D
0      brightness  0.014844  1.121587
1  gaussian_noise  0.081941  4.925676
2     motion_blur  0.025991  1.260673
3          rotate  0.033279  1.840941
4           scale  0.052713  2.294033
5      shot_noise  0.093305  4.858819
6            snow  0.027575  2.091477
7            tilt  0.021834  1.383317
8       translate  0.024095  1.467328
9       zoom_blur  0.022387  1.343554
