2
mFP: 26.44
mT5D: 54.95
       Corruption        FP       T5D
0      brightness  0.009267  0.562270
1  gaussian_noise  0.052775  2.489245
2     motion_blur  0.018259  0.928497
3          rotate  0.021991  1.301471
4           scale  0.032999  1.758185
5      shot_noise  0.064959  2.872211
6            snow  0.024049  1.202655
7            tilt  0.015037  1.010221
8       translate  0.013006  0.865147
9       zoom_blur  0.016534  0.791096
