2
mFP: 27.59
mT5D: 55.80
       Corruption        FP       T5D
0      brightness  0.009689  0.572195
1  gaussian_noise  0.055661  2.519377
2     motion_blur  0.018451  0.932451
3          rotate  0.023519  1.341591
4           scale  0.035199  1.834592
5      shot_noise  0.068119  2.911369
6            snow  0.023193  1.145135
7            tilt  0.015545  1.031633
8       translate  0.014393  0.916829
9       zoom_blur  0.017471  0.802859
