2
mFP: 50.24
mT5D: 82.16
       Corruption        FP       T5D
0      brightness  0.019228  0.974412
1  gaussian_noise  0.094068  3.666333
2     motion_blur  0.032010  1.264541
3          rotate  0.043588  1.905013
4           scale  0.072723  2.589735
5      shot_noise  0.105347  3.935046
6            snow  0.037597  1.806938
7            tilt  0.028393  1.340963
8       translate  0.032709  1.534137
9       zoom_blur  0.031748  1.246714
