2
mFP: 52.37
mT5D: 77.19
       Corruption        FP       T5D
0      brightness  0.019136  0.850587
1  gaussian_noise  0.085345  3.136171
2     motion_blur  0.038005  1.376083
3          rotate  0.043021  1.822398
4           scale  0.068820  2.432061
5      shot_noise  0.099850  3.469731
6            snow  0.056953  1.804375
7            tilt  0.027718  1.272975
8       translate  0.033979  1.497625
9       zoom_blur  0.032547  1.131549
