2
mFP: 84.60
mT5D: 93.65
       Corruption        FP       T5D
0      brightness  0.030131  0.998959
1  gaussian_noise  0.120618  3.405909
2     motion_blur  0.062085  1.666893
3          rotate  0.080947  2.401597
4           scale  0.133082  3.330463
5      shot_noise  0.144230  3.896397
6            snow  0.071539  1.935965
7            tilt  0.049449  1.593856
8       translate  0.066719  2.139344
9       zoom_blur  0.046527  1.286931
