,Corruption,Acc_s1,Acc_s2,Acc_s3,Acc_s4,Acc_s5,ECE_s1,ECE_s2,ECE_s3,ECE_s4,ECE_s5
0,blue_noise_sample,44.13,18.906,11.25,6.0005,2.594,0.33500954508781433,0.5772495865821838,0.14039364457130432,0.23940709233283997,0.2557964026927948
1,brownish_noise,63.38,28.4,16.487333333333332,10.4445,6.958,0.1612568199634552,0.1598505824804306,0.13360650837421417,0.10642891377210617,0.18976223468780518
2,caustic_refraction,57.102,26.683,15.111333333333333,9.7125,6.2228,0.07720168679952621,0.1166461631655693,0.17004720866680145,0.3348037004470825,0.14023959636688232
3,checkerboard_cutout,56.496,25.399,14.209333333333333,8.6155,5.2184,0.29244062304496765,0.15675948560237885,0.6572651267051697,0.3198627531528473,0.23294693231582642
4,cocentric_sine_waves,35.92,7.866,1.608,0.7595,0.4872,0.25021207332611084,0.3101562559604645,0.5186882615089417,0.9910525679588318,0.8517348766326904
5,inverse_sparkles,33.488,13.431,5.51,1.608,1.192,0.5169135332107544,0.516442596912384,0.3917323350906372,0.35011011362075806,0.2146831452846527
6,perlin_noise,57.718,27.801,17.804,11.1205,7.4288,0.16483451426029205,0.18741542100906372,0.12479828298091888,0.07181701809167862,0.1937963366508484
7,plasma_noise,43.692,12.939,5.673333333333333,3.2135,1.9744,0.21038998663425446,0.5889011025428772,0.227617546916008,0.27686992287635803,0.13338476419448853
8,single_frequency_greyscale,37.15,11.937,5.5713333333333335,0.906,0.6936,0.21262972056865692,0.2408030927181244,0.3517886698246002,0.656559407711029,0.8413843512535095
9,sparkles,65.006,31.223,19.112666666666666,11.1765,7.6704,0.1929396092891693,0.17967474460601807,0.06904184073209763,0.05643339082598686,0.07065115123987198
