2
mFP: 63.38
mT5D: 99.28
       Corruption        FP       T5D
0      brightness  0.028962  1.287464
1  gaussian_noise  0.102192  3.989972
2     motion_blur  0.043699  1.644841
3          rotate  0.056011  2.507485
4           scale  0.094207  3.390162
5      shot_noise  0.118707  4.446817
6            snow  0.047899  1.768843
7            tilt  0.034827  1.695525
8       translate  0.043187  2.107147
9       zoom_blur  0.037369  1.330968
