,Corruption,FP,T5D
0,brightness,0.025107333333329634,0.7035879999999696
1,gaussian_noise,0.0696486666666677,1.8411986666666056
2,motion_blur,0.025791999999998837,0.7279819999999741
3,rotate,0.0475386666666678,1.3294953333333055
4,scale,0.12038733333333863,2.6069539999999702
5,shot_noise,0.08621133333333539,2.22481066666663
6,snow,0.038299333333332686,0.992874666666644
7,tilt,0.02717399999999894,0.7975499999999627
8,translate,0.03826850000000224,1.1077234999999654
9,zoom_blur,0.03195799999999446,0.8062226666666237
