,Corruption,FP,T5D
0,brightness,0.009266666666666897,0.5622699999999765
1,gaussian_noise,0.052774666666666616,2.4892446666666386
2,motion_blur,0.0182593333333335,0.9284973333333019
3,rotate,0.021991333333333463,1.301470666666635
4,scale,0.032998666666665996,1.7581846666666467
5,shot_noise,0.0649593333333336,2.8722106666666516
6,snow,0.02404866666666686,1.202655333333307
7,tilt,0.015037333333333552,1.010220666666635
8,translate,0.013005500000000014,0.865146999999963
9,zoom_blur,0.01653399999999974,0.7910959999999538
