2
mFP: 55.09
mT5D: 83.38
       Corruption        FP       T5D
0      brightness  0.020622  0.961463
1  gaussian_noise  0.081429  3.065417
2     motion_blur  0.034593  1.284353
3          rotate  0.055027  2.230403
4           scale  0.092484  3.068459
5      shot_noise  0.094045  3.411727
6            snow  0.039595  1.668255
7            tilt  0.032329  1.434934
8       translate  0.042422  1.857417
9       zoom_blur  0.033652  1.180067
