2
mFP: 32.18
mT5D: 76.97
       Corruption        FP       T5D
0      brightness  0.013306  1.003205
1  gaussian_noise  0.061440  3.423574
2     motion_blur  0.021749  1.173463
3          rotate  0.026959  1.605157
4           scale  0.041555  1.838385
5      shot_noise  0.063824  3.478865
6            snow  0.024779  2.212521
7            tilt  0.019154  1.231495
8       translate  0.019121  1.194035
9       zoom_blur  0.020839  1.289899
