,Corruption,FP,T5D
0,brightness,0.018676666666666102,0.9507446666666198
1,gaussian_noise,0.07354666666666834,2.9322673333333222
2,motion_blur,0.02964266666666583,1.2289979999999716
3,rotate,0.049507333333332695,2.1367373333332824
4,scale,0.08366400000000224,2.9206766666667177
5,shot_noise,0.08368533333333535,3.215961333333299
6,snow,0.0346999999999995,1.6939933333332797
7,tilt,0.028415333333333053,1.368526666666629
8,translate,0.03830500000000059,1.7800055000000043
9,zoom_blur,0.029258666666663526,1.1584073333332898
