2
mFP: 36.52
mT5D: 81.25
       Corruption        FP       T5D
0      brightness  0.014714  1.063445
1  gaussian_noise  0.069908  3.316573
2     motion_blur  0.024423  1.187813
3          rotate  0.031617  1.681899
4           scale  0.048913  2.103875
5      shot_noise  0.073757  3.524887
6            snow  0.028184  2.553884
7            tilt  0.021516  1.296446
8       translate  0.022277  1.323286
9       zoom_blur  0.022551  1.300995
