2
mFP: 42.59
mT5D: 76.80
       Corruption        FP       T5D
0      brightness  0.016319  0.918495
1  gaussian_noise  0.081907  3.466883
2     motion_blur  0.027313  1.145271
3          rotate  0.037523  1.726977
4           scale  0.060867  2.279741
5      shot_noise  0.091697  3.674077
6            snow  0.031951  1.946913
7            tilt  0.024331  1.242409
8       translate  0.027330  1.377004
9       zoom_blur  0.025539  1.141847
