2
mFP: 103.08
mT5D: 105.97
       Corruption        FP       T5D
0      brightness  0.040205  1.211702
1  gaussian_noise  0.142883  3.765574
2     motion_blur  0.071993  1.841732
3          rotate  0.097121  2.683235
4           scale  0.158493  3.750406
5      shot_noise  0.176423  4.419420
6            snow  0.091515  2.230099
7            tilt  0.056493  1.704921
8       translate  0.084819  2.485203
9       zoom_blur  0.056375  1.460423
