,Corruption,FP,T5D
0,brightness,0.012145333333333444,0.6347493333332962
1,gaussian_noise,0.06917666666666734,2.9324866666666254
2,motion_blur,0.02261266666666619,0.9613026666666264
3,rotate,0.025803999999999872,1.2857346666666194
4,scale,0.04736066666666994,1.9825833333333087
5,shot_noise,0.08183933333333629,3.3012033333333006
6,snow,0.02401333333333324,1.14207066666665
7,tilt,0.015681333333333606,0.8618886666666264
8,translate,0.01629499999999998,0.9055609999999621
9,zoom_blur,0.020037333333331655,0.823556666666623
