,Corruption,FP,T5D
0,brightness,0.01796133333333297,0.8255379999999535
1,gaussian_noise,0.0780220000000017,3.0223106666666246
2,motion_blur,0.029631333333332503,1.1410559999999652
3,rotate,0.03837799999999984,1.6880186666666288
4,scale,0.07135000000000406,2.4681606666666274
5,shot_noise,0.09523866666666989,3.4678026666666684
6,snow,0.032833333333332756,1.2260093333333044
7,tilt,0.02524533333333316,1.1669859999999643
8,translate,0.028612500000000363,1.377300999999977
9,zoom_blur,0.02357333333333151,0.8947679999999597
