,Corruption,FP,T5D
0,brightness,0.01913599999999953,0.8505873333332928
1,gaussian_noise,0.08534466666666948,3.1361713333333325
2,motion_blur,0.0380053333333333,1.3760826666666348
3,rotate,0.043020666666666554,1.8223979999999649
4,scale,0.06882000000000328,2.432060666666658
5,shot_noise,0.09985000000000396,3.469731333333303
6,snow,0.05695333333333209,1.8043753333332966
7,tilt,0.027717999999999878,1.2729753333333043
8,translate,0.03397850000000037,1.4976254999999745
9,zoom_blur,0.03254733333333157,1.1315493333332904
