,Corruption,FP,T5D
0,brightness,0.010642666666666876,0.5737966666666444
1,gaussian_noise,0.05905666666666673,2.5142633333332935
2,motion_blur,0.020111333333333245,0.9379859999999733
3,rotate,0.02463533333333347,1.3092519999999652
4,scale,0.03842866666666735,1.8626406666666255
5,shot_noise,0.07377200000000142,2.946111333333293
6,snow,0.025731333333333484,1.16321133333331
7,tilt,0.016414000000000276,0.969369999999983
8,translate,0.015977499999999985,0.9246119999999527
9,zoom_blur,0.018949999999999113,0.800645333333303
