,Corruption,Acc_s1,Acc_s2,Acc_s3,Acc_s4,Acc_s5,ECE_s1,ECE_s2,ECE_s3,ECE_s4,ECE_s5
0,brightness,73.498,36.259,23.619333333333334,16.9725,12.6432,0.39682662114501,0.27821833174675703,0.3207235252484679,0.2819452565163374,0.3302930211648345
1,contrast,69.764,33.436,19.92,8.934,2.202,0.30100606102496386,0.2971439668908715,0.28930659824982285,0.4382388473022729,0.2501823800848797
2,defocus_blur,59.708,26.413,13.060666666666666,6.961,3.7344,0.3619438884779811,0.26457964442670345,0.31338760955259204,0.2538195240776986,0.2550956201739609
3,elastic_transform,67.946,23.453,18.912666666666667,11.133,3.9476,0.2817826196551323,0.2968751098960638,0.4553458523005247,0.45744652254506946,0.5298528047278523
4,fog,66.412,31.103,18.022666666666666,11.5995,5.8792,0.2978675819467753,0.33092397544533014,0.2616288810968399,0.36189911887049675,0.5496168253012002
5,frost,62.952,24.565,13.034666666666666,9.3375,6.2236,0.30845572939142585,0.36499835224822164,0.34721514955163,0.28132472839206457,0.3720076191239059
6,gaussian_noise,65.076,28.443,14.744,7.3905,3.0116,0.3982023987919092,0.3834810252301395,0.34773121774196625,0.41167714865878224,0.3573955721221864
7,glass_blur,57.698,21.931,6.703333333333333,3.64,1.858,0.34222704358398914,0.40240527875721455,0.21469704317860305,0.22959950799122453,0.20840160734951496
8,impulse_noise,53.804,23.544,13.759333333333334,7.006,3.0952,0.29046497913077474,0.35914507508277893,0.2628998588770628,0.24916686909273267,0.3472467684186995
9,jpeg_compression,67.426,32.347,20.856666666666666,13.6695,8.4984,0.45200436329469085,0.36892080679535866,0.3902050042524934,0.4384924490004778,0.2700583590194583
10,motion_blur,65.928,28.183,13.432,5.792,2.9636,0.33199999015778303,0.3324559782631695,0.28695720387622714,0.32823004806414247,0.3310357518494129
11,pixelate,68.452,33.284,19.498,11.1745,6.774,0.39238640619441867,0.35996644757688046,0.3872048556804657,0.2828782182186842,0.3564641564153135
12,shot_noise,64.156,27.53,14.310666666666666,6.4155,3.2468,0.28600062523037195,0.2817680696025491,0.30975994747132063,0.44842155976220965,0.4861774048767984
13,snow,58.492,20.029,14.405333333333333,7.8995,5.114,0.45878337416797876,0.46477204421535134,0.3318781494162977,0.33416253654286265,0.5346759762614965
14,zoom_blur,55.022,22.44,12.352,7.5345,4.75,0.2183462604880333,0.23387232888489962,0.3421650978270918,0.40351118799299,0.47047599498182535
