,Corruption,FP,T5D
0,brightness,0.015457333333333706,0.6430359999999697
1,gaussian_noise,0.0553253333333339,2.1829326666666042
2,motion_blur,0.0201919999999999,0.7692146666666425
3,rotate,0.039118666666666385,1.5328093333333004
4,scale,0.06893133333333526,2.2428019999999704
5,shot_noise,0.0672213333333341,2.540300666666618
6,snow,0.023601999999999995,0.8714473333333213
7,tilt,0.022825333333333208,0.9990833333333105
8,translate,0.028756000000000347,1.169815499999964
9,zoom_blur,0.01779733333333272,0.6494253333332884
