,Corruption,FP,T5D
0,brightness,0.025495333333331302,0.9189419999999627
1,gaussian_noise,0.11247400000000535,3.5215286666666348
2,motion_blur,0.04807733333333394,1.415389333333303
3,rotate,0.061886000000000316,2.0311713333332917
4,scale,0.10032600000000184,2.842971333333305
5,shot_noise,0.13742866666667258,4.050839333333338
6,snow,0.059417999999998916,1.6834293333333077
7,tilt,0.03681466666666642,1.336143333333284
8,translate,0.04163200000000109,1.5544655000000036
9,zoom_blur,0.03873933333333437,1.1135019999999562
