,Corruption,FP,T5D
0,brightness,0.037000666666667015,1.1194373333333039
1,gaussian_noise,0.11848400000000334,3.2788999999999984
2,motion_blur,0.05908333333333455,1.5890699999999653
3,rotate,0.08699466666666904,2.481624666666613
4,scale,0.14333133333333814,3.4528313333332847
5,shot_noise,0.14004333333333763,3.7554479999999693
6,snow,0.07348000000000147,1.881727999999956
7,tilt,0.05280400000000025,1.6393359999999726
8,translate,0.06939100000000348,2.136225499999997
9,zoom_blur,0.049926666666671046,1.3427339999999637
