,Corruption,Acc_s1,Acc_s2,Acc_s3,Acc_s4,Acc_s5,ECE_s1,ECE_s2,ECE_s3,ECE_s4,ECE_s5
0,near_focus,66.806,31.696,20.044666666666668,14.2455,10.8148,0.13001899421215057,0.21956242620944977,0.12540017068386078,0.16326162219047546,0.13464519381523132
1,far_focus,67.464,30.28,18.054666666666666,12.2205,8.9316,0.14086514711380005,0.14086514711380005,0.14086514711380005,0.14086514711380005,0.14086514711380005
2,fog_3d,69.116,29.415,15.704666666666666,9.413,6.1028,0.656028687953949,0.058058854192495346,0.024553945288062096,0.020596317946910858,0.023017847910523415
3,flash,50.978,23.476,13.966,8.63,4.9632,0.15113049745559692,0.16278091073036194,0.10108071565628052,0.1315833479166031,0.15836754441261292
4,color_quant,72.568,35.919,22.746,13.8585,5.6192,0.8858416229486465,0.2056325376033783,0.4728625416755676,0.31571251153945923,0.268899142742157
5,low_light,59.338,28.478,17.879333333333335,11.986,7.5688,0.25583648681640625,0.5182912945747375,0.11857958137989044,0.10236257314682007,0.24184933304786682
6,xy_motion_blur,53.346,20.519,10.432666666666666,5.9865,3.698,0.18364840745925903,0.06740982830524445,0.03989763185381889,0.10882528126239777,0.16651535034179688
7,z_motion_blur,49.788,21.1,11.823333333333334,7.372,5.2968,0.3054635524749756,0.30555763840675354,0.5072189569473267,0.27401667833328247,0.24512365460395813
8,iso_noise,52.494,24.781,14.493333333333334,8.694,4.6392,0.5879929661750793,0.2838832437992096,0.16140562295913696,0.21838577091693878,0.3075045645236969
9,bit_error,63.898,28.614,16.384,10.164,4.8632,0.10593068599700928,0.10593068599700928,0.17069275677204132,0.12562721967697144,0.3401795029640198
10,h265_abr,71.396,35.08,22.029333333333334,13.958,11.396,0.1800849288702011,0.1909572035074234,0.12162984162569046,0.21112260222434998,0.2551895081996918
