,Corruption,Acc_s1,Acc_s2,Acc_s3,Acc_s4,Acc_s5,ECE_s1,ECE_s2,ECE_s3,ECE_s4,ECE_s5
0,near_focus,70.026,33.698,21.520666666666667,15.4725,11.852,0.19229882955551147,0.13401705026626587,0.1980639100074768,0.32994508743286133,0.2825041711330414
1,far_focus,70.938,32.343,19.656666666666666,13.5195,9.984,0.16570840775966644,0.16570840775966644,0.16570840775966644,0.16570840775966644,0.16570840775966644
2,fog_3d,72.752,32.425,18.16,11.2855,7.5436,0.05244295299053192,0.03537241369485855,0.004587837494909763,0.00492068100720644,0.005067084915935993
3,flash,60.04,28.349,17.405333333333335,11.427,7.1276,0.49924927949905396,0.25357821583747864,0.15977278351783752,0.5212472677230835,0.3457953929901123
4,color_quant,75.38,37.469,24.293333333333333,16.393,8.9528,0.12278822809457779,0.11739072948694229,0.5695330500602722,0.5703271627426147,0.5232554078102112
5,low_light,65.85,31.982,20.46066666666667,14.223,9.6904,0.8826821446418762,0.9151200652122498,0.9568275809288025,0.9487675428390503,0.879690945148468
6,xy_motion_blur,60.574,25.624,14.107333333333333,8.701,5.6832,0.19209420680999756,0.13757550716400146,0.4953739643096924,0.3672831654548645,0.05106545612215996
7,z_motion_blur,53.926,23.392,13.444666666666667,8.682,6.3512,0.9447272419929504,0.9160628318786621,0.8767609596252441,0.6443822383880615,0.5848231911659241
8,iso_noise,62.682,30.427,19.019333333333332,12.661,7.8584,0.5070139765739441,0.8507213592529297,0.44062748551368713,0.5376887917518616,0.4314815402030945
9,bit_error,67.908,30.64,17.783333333333335,11.223,5.556,0.14257444441318512,0.14257444441318512,0.6038180291652679,0.13105733692646027,0.7767060399055481
10,h265_abr,75.29,36.903,23.308,15.106,12.2852,0.8507854044437408,0.1269569993019104,0.14719133079051971,0.378304660320282,0.871732771396637
