,Corruption,FP,T5D
0,brightness,0.02730266666666298,1.3331606666666589
1,gaussian_noise,0.07932400000000164,3.4245639999999655
2,motion_blur,0.037939333333333186,1.4778239999999772
3,rotate,0.04834466666666655,2.1816439999999786
4,scale,0.08276733333333657,2.8311146666665974
5,shot_noise,0.09541666666667031,3.8026306666665897
6,snow,0.03277599999999964,1.7265326666666352
7,tilt,0.031681999999999634,1.6109439999999706
8,translate,0.033333000000000536,1.7051389999999842
9,zoom_blur,0.03441533333333149,1.4248353333333057
