,Corruption,FP,T5D
0,brightness,0.01158066666666685,0.6109539999999731
1,gaussian_noise,0.06397466666666687,2.6642186666666374
2,motion_blur,0.02204199999999986,1.0003293333333063
3,rotate,0.026047333333333374,1.377629333333303
4,scale,0.04183066666666802,1.9472253333332943
5,shot_noise,0.08016733333333555,3.126480666666624
6,snow,0.028085333333333438,1.236088666666631
7,tilt,0.01726133333333352,1.0182373333333046
8,translate,0.017176500000000067,0.977746999999966
9,zoom_blur,0.019680666666665608,0.84324799999996
